# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 1.00000000e+00
# Aref          : 2.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
115.266901348587155	1.06594364e+01	4.32572655e-19	-5.10997315e-01	-6.03284898e-19	5.60711364e-01	1.20408460e-18	5.32971821e+00	5.32971821e+00	1.42037093e-18	-9.87798272e-19	3.05212707e-01	-8.16210021e-01
115.283313067278655	1.04986672e+01	2.81285348e-19	-6.78783463e-01	-1.18362093e-18	9.17345488e-01	1.05234537e-18	5.24933358e+00	5.24933358e+00	1.19298804e-18	-9.11702694e-19	5.77953757e-01	-1.25673722e+00
115.29990552158506	1.03364927e+01	2.99494137e-19	-8.30790471e-01	-6.23790398e-19	1.24157362e+00	9.93791977e-19	5.16824633e+00	5.16824633e+00	1.14353905e-18	-8.44044909e-19	8.26178388e-01	-1.65696886e+00
115.316724215614343	1.01964125e+01	-1.79758705e-20	-9.87794395e-01	-1.81553383e-19	1.57546515e+00	9.30065259e-19	5.09820627e+00	5.09820627e+00	9.21077324e-19	-9.39053194e-19	1.08156795e+00	-2.06936235e+00
115.333819127855008	1.00808049e+01	-7.23753289e-20	-1.16223111e+00	-1.88921793e-19	1.94377387e+00	7.73855866e-19	5.04040246e+00	5.04040246e+00	7.37668202e-19	-8.10043531e-19	1.36265832e+00	-2.52488943e+00
115.351227390527441	9.96293448e+00	-5.41602664e-20	-1.34493175e+00	-2.60066669e-19	2.32701445e+00	8.37401019e-19	4.98146724e+00	4.98146724e+00	8.10320886e-19	-8.64481153e-19	1.65454857e+00	-2.99948032e+00
115.368895792737845	9.87280976e+00	9.65952166e-20	-1.52005840e+00	-1.19422940e-18	2.69359230e+00	7.10490064e-19	4.93640488e+00	4.93640488e+00	7.58787672e-19	-6.62192456e-19	1.93356310e+00	-3.45362149e+00
115.386881792220748	9.79326014e+00	-4.88625827e-21	-1.68325122e+00	-3.23375932e-19	3.03489647e+00	8.48651164e-19	4.89663007e+00	4.89663007e+00	8.46208035e-19	-8.51094293e-19	2.19327087e+00	-3.87652208e+00
115.405238185272793	9.72483653e+00	3.32408500e-19	-1.85493056e+00	-7.04710713e-19	3.39154507e+00	1.09052133e-18	4.86241826e+00	4.86241826e+00	1.25672558e-18	-9.24317085e-19	2.46407979e+00	-4.31901035e+00
115.423923321201045	9.66913975e+00	-1.74514002e-20	-2.03642230e+00	-2.71527415e-19	3.76648361e+00	8.63647876e-19	4.83456988e+00	4.83456988e+00	8.54922176e-19	-8.72373577e-19	2.74827246e+00	-4.78469476e+00
115.442979997220121	9.62870342e+00	2.81158475e-19	-2.22501583e+00	-8.08359067e-19	4.15430476e+00	9.60961905e-19	4.81435171e+00	4.81435171e+00	1.10154114e-18	-8.20382667e-19	3.04179684e+00	-5.26681267e+00
115.462404297553007	9.59783103e+00	3.85782647e-19	-2.38626495e+00	-6.41726933e-19	4.48564221e+00	1.12471390e-18	4.79891551e+00	4.79891551e+00	1.31760523e-18	-9.31822579e-19	3.29250973e+00	-5.67877469e+00
115.482221399925365	9.59097149e+00	1.99540770e-19	-2.56980100e+00	-7.00216910e-19	4.85932435e+00	8.36909383e-19	4.79548574e+00	4.79548574e+00	9.36679768e-19	-7.37138998e-19	3.57442385e+00	-6.14422485e+00
115.502444194152233	9.56718671e+00	1.15513400e-19	-2.73735751e+00	-7.32859808e-19	5.19921401e+00	6.88736972e-19	4.78359335e+00	4.78359335e+00	7.46493672e-19	-6.30980271e-19	3.83053525e+00	-6.56789276e+00
115.523073411490728	9.57424480e+00	8.91957815e-19	-2.91614470e+00	-1.44878472e-19	5.55905520e+00	2.12731621e-18	4.78712240e+00	4.78712240e+00	2.57329511e-18	-1.68133730e-18	4.10098285e+00	-7.01712755e+00
115.543986948294702	9.58663998e+00	-3.06608074e-19	-3.07715893e+00	-2.97448253e-19	5.88172538e+00	3.34410277e-19	4.79331999e+00	4.79331999e+00	1.81106240e-19	-4.87714315e-19	4.34314591e+00	-7.42030485e+00
115.564839989266403	9.60534343e+00	-1.90992146e-19	-3.23159599e+00	-2.45063763e-19	6.18918139e+00	5.00560814e-19	4.80267171e+00	4.80267171e+00	4.05064741e-19	-5.96056887e-19	4.57338339e+00	-7.80497938e+00
115.585648279375121	9.64167461e+00	-3.31161286e-19	-3.40721471e+00	-5.55782451e-19	6.53561125e+00	-1.19829423e-18	4.82083730e+00	4.82083730e+00	-1.36387487e-18	1.03271359e-18	4.83200389e+00	-8.23921860e+00
115.606416173919527	9.66955262e+00	3.28196611e-19	-3.54876943e+00	-6.66052836e-19	6.81255270e+00	8.58103410e-19	4.83477631e+00	4.83477631e+00	1.02220172e-18	-6.94005104e-19	5.03816798e+00	-8.58693742e+00
115.627155582243688	9.70532118e+00	3.90983109e-19	-3.68921565e+00	-7.17798449e-19	7.08497530e+00	8.52832194e-19	4.85266059e+00	4.85266059e+00	1.04832375e-18	-6.57340639e-19	5.24036748e+00	-8.92958313e+00
115.647848548596514	9.74261519e+00	-1.13964652e-18	-3.81445443e+00	-1.27269702e-18	7.32538937e+00	-3.02941398e-18	4.87130759e+00	4.87130759e+00	-3.59923724e-18	2.45959072e-18	5.41816216e+00	-9.23261659e+00
115.668518166589735	9.79055547e+00	2.07280598e-19	-3.93990620e+00	-5.65728052e-19	7.56407901e+00	6.57191882e-19	4.89527773e+00	4.89527773e+00	7.60832181e-19	-5.53551583e-19	5.59412591e+00	-9.53403211e+00
115.68914762019665	9.83709405e+00	7.51734225e-19	-4.07582207e+00	-2.20600205e-19	7.82110217e+00	1.97333892e-18	4.91854702e+00	4.91854702e+00	2.34920604e-18	-1.59747181e-18	5.78319114e+00	-9.85901321e+00
115.709757147088368	9.88388948e+00	9.99856631e-20	-4.17262303e+00	-1.02493942e-18	7.99955659e+00	3.20095196e-19	4.94194474e+00	4.94194474e+00	3.70088028e-19	-2.70102364e-19	5.91324508e+00	-1.00858681e+01
115.730334285612344	9.93225388e+00	-1.13016912e-18	-4.26734091e+00	-1.21071640e-18	8.17195668e+00	-3.01358371e-18	4.96612694e+00	4.96612694e+00	-3.57866826e-18	2.44849915e-18	6.03828623e+00	-1.03056271e+01
115.750899544535784	9.97782543e+00	5.38809371e-19	-4.34966884e+00	-5.51193897e-19	8.31845472e+00	9.86165019e-19	4.98891272e+00	4.98891272e+00	1.25556970e-18	-7.16760333e-19	6.14362030e+00	-1.04932891e+01
115.771437924461651	1.00365482e+01	-5.00395945e-20	-4.42165385e+00	-4.22809757e-19	8.44313646e+00	-9.20509806e-19	5.01827408e+00	5.01827408e+00	-9.45529603e-19	8.95490009e-19	6.23230953e+00	-1.06539634e+01
115.791967834131484	1.00830911e+01	-1.71242497e-19	-4.50994612e+00	-9.07426784e-19	8.59736735e+00	7.14417454e-21	5.04154553e+00	5.04154553e+00	-7.84770740e-20	-9.27654231e-20	6.34239429e+00	-1.08523404e+01
115.812365854356003	1.01283325e+01	1.16190158e-18	-4.57000497e+00	-1.34420929e-19	8.69531574e+00	2.46058735e-18	5.06416623e+00	5.06416623e+00	3.04153814e-18	-1.87963656e-18	6.41031326e+00	-1.09803182e+01
115.832630180073778	1.01783772e+01	-3.19876899e-19	-4.61853763e+00	-7.73611433e-20	8.76942385e+00	9.44918173e-20	5.08918862e+00	5.08918862e+00	-6.54466321e-20	-2.54430267e-19	6.46015504e+00	-1.10786927e+01
115.852762758400758	1.02255205e+01	-6.90258755e-20	-4.66339124e+00	-4.03969288e-19	8.83497037e+00	-9.53687787e-19	5.11276025e+00	5.11276025e+00	-9.88200725e-19	9.19174849e-19	6.50327475e+00	-1.11666660e+01
115.872772267589966	1.02776550e+01	4.45680012e-19	-4.70565791e+00	-6.06085442e-19	8.89410002e+00	7.95967190e-19	5.13882751e+00	5.13882751e+00	1.01880720e-18	-5.73127184e-19	6.54127106e+00	-1.12469290e+01
115.892661875801011	1.03199886e+01	-2.14455233e-20	-4.73505193e+00	-3.37088468e-19	8.92727756e+00	-7.82269157e-19	5.15999432e+00	5.15999432e+00	-7.92991918e-19	7.71546395e-19	6.55975160e+00	-1.12948035e+01
115.912438723367359	1.03662544e+01	-3.45027224e-19	-4.74802497e+00	-1.33540201e-19	8.92784698e+00	-4.18495324e-20	5.18312720e+00	5.18312720e+00	-2.14363145e-19	-1.30664080e-19	6.55383449e+00	-1.13018595e+01
115.932106711693066	1.04092468e+01	5.34332178e-19	-4.75363226e+00	-5.46665744e-19	8.91324652e+00	9.04250630e-19	5.20462342e+00	5.20462342e+00	1.17141672e-18	-6.37084541e-19	6.53643039e+00	-1.12900627e+01
115.951670233687551	1.04522705e+01	-1.36407259e-18	-4.74953252e+00	-1.01249518e-18	8.87924036e+00	-3.18723610e-18	5.22613525e+00	5.22613525e+00	-3.86927240e-18	2.50519981e-18	6.50447410e+00	-1.12540066e+01
115.971133721766236	1.04943170e+01	-3.26466254e-19	-4.76353415e+00	5.77664764e-20	8.87836792e+00	5.23162162e-20	5.24715851e+00	5.24715851e+00	-1.10916911e-19	-2.15549343e-19	6.49660085e+00	-1.12601350e+01
115.99050210891312	1.05354864e+01	1.07494604e-18	-4.74739378e+00	-2.49618310e-19	8.82003310e+00	2.32616336e-18	5.26774319e+00	5.26774319e+00	2.86363638e-18	-1.78869033e-18	6.44633621e+00	-1.11937300e+01
116.009778581234144	1.05648734e+01	2.21631279e-20	-4.71999157e+00	-8.59692502e-19	8.74011135e+00	3.90177738e-19	5.28243669e+00	5.28243669e+00	4.01259302e-19	-3.79096174e-19	6.38011557e+00	-1.11001071e+01
116.028968081053321	1.05919155e+01	-3.42184769e-19	-4.68581348e+00	-1.54791803e-19	8.64729171e+00	-5.63710630e-20	5.29595774e+00	5.29595774e+00	-2.27463447e-19	-1.14721321e-19	6.30438497e+00	-1.09901985e+01
116.048073515360613	1.06252967e+01	-8.23568446e-20	-4.63980134e+00	-5.14524119e-19	8.53253793e+00	-8.54000929e-19	5.31264836e+00	5.31264836e+00	-8.95179352e-19	8.12822507e-19	6.21263726e+00	-1.08524386e+01
116.067099366312647	1.06546661e+01	1.69060231e-19	-4.61528999e+00	-6.71369572e-19	8.45753881e+00	1.91161173e-19	5.32733307e+00	5.32733307e+00	2.75691288e-19	-1.06631057e-19	6.14989381e+00	-1.07651838e+01
116.086047958467546	1.06793093e+01	-5.23883286e-19	-4.56883936e+00	-1.03987087e-19	8.34224101e+00	-2.72831712e-19	5.33965466e+00	5.33965466e+00	-5.34773355e-19	1.08900692e-20	6.05782133e+00	-1.06266607e+01
116.104923809490202	1.07033252e+01	1.73663989e-21	-4.51150404e+00	-4.96972980e-19	8.20704204e+00	4.79501725e-19	5.35166262e+00	5.35166262e+00	4.80370045e-19	-4.78633405e-19	5.95129002e+00	-1.04627941e+01
116.123727440294786	1.07253247e+01	6.25963873e-19	-4.44968995e+00	7.67753484e-20	8.06390758e+00	1.26384476e-18	5.36266234e+00	5.36266234e+00	1.57682669e-18	-9.50862819e-19	5.83906261e+00	-1.02887526e+01
116.14246545284 	1.07398200e+01	1.41166570e-19	-4.37056048e+00	3.46200539e-20	7.88959918e+00	1.47498600e-19	5.36990999e+00	5.36990999e+00	2.18081885e-19	-7.69153148e-20	5.70431894e+00	-1.00748794e+01
116.161138124674878	1.07550934e+01	2.74717911e-19	-4.32801206e+00	1.90316461e-20	7.78228484e+00	2.48199814e-19	5.37754671e+00	5.37754671e+00	3.85558769e-19	-1.10840858e-19	5.61827881e+00	-9.94629087e+00
116.179750404160544	1.07657690e+01	6.52319509e-19	-4.25094863e+00	-1.63656802e-19	7.61286088e+00	1.38469141e-18	5.38288452e+00	5.38288452e+00	1.71085117e-18	-1.05853166e-18	5.48738656e+00	-9.73833520e+00
116.198302643549368	1.07732362e+01	-2.01459852e-19	-4.17547705e+00	-5.48617426e-19	7.44707214e+00	-4.57897513e-20	5.38661809e+00	5.38661809e+00	-1.46519677e-19	-5.49401748e-20	5.35933362e+00	-9.53481067e+00
116.21679972199324	1.07738293e+01	6.63276352e-19	-4.09494198e+00	4.80088294e-20	7.27296636e+00	1.27541785e-18	5.38691465e+00	5.38691465e+00	1.60705603e-18	-9.43779676e-19	5.22549537e+00	-9.32043735e+00
116.23524341551672	1.07798186e+01	4.47565506e-19	-3.99099421e+00	-8.47886586e-20	7.05803108e+00	4.91472061e-19	5.38990930e+00	5.38990930e+00	7.15254814e-19	-2.67689308e-19	5.06253398e+00	-9.05352818e+00
116.253635089370789	1.07733405e+01	-6.93007594e-19	-3.91910648e+00	7.45027390e-20	6.90125701e+00	-4.37179234e-19	5.38667025e+00	5.38667025e+00	-7.83683031e-19	9.06754369e-20	4.94170377e+00	-8.86081025e+00
116.271977939673235	1.07720717e+01	5.83216315e-19	-3.83739329e+00	-1.53951485e-19	6.72779336e+00	1.21103918e-18	5.38603584e+00	5.38603584e+00	1.50264734e-18	-9.19431027e-19	4.80909671e+00	-8.64649000e+00
116.290273035832641	1.07637254e+01	-2.96771416e-19	-3.75367109e+00	-6.39401910e-19	6.55160968e+00	-1.40014366e-19	5.38186272e+00	5.38186272e+00	-2.88400074e-19	-8.37134245e-21	4.67477413e+00	-8.42844522e+00
116.308523642479159	1.07518318e+01	3.24156064e-19	-3.65702452e+00	-6.34900028e-19	6.35369761e+00	4.41625164e-19	5.37591591e+00	5.37591591e+00	6.03703196e-19	-2.79547132e-19	4.52518535e+00	-8.18220987e+00
116.326730745065404	1.07404990e+01	5.16251201e-19	-3.56010366e+00	-6.89708560e-19	6.15660993e+00	7.13482022e-19	5.37024949e+00	5.37024949e+00	9.71607623e-19	-4.55356421e-19	4.37655810e+00	-7.93666176e+00
116.344897362296209	1.07245495e+01	-5.18182574e-19	-3.44586873e+00	-4.89462838e-19	5.93086805e+00	-9.21020882e-19	5.36227476e+00	5.36227476e+00	-1.18011217e-18	6.61929595e-19	4.20793368e+00	-7.65380241e+00
116.363022754798962	1.07044112e+01	4.02780246e-19	-3.36370654e+00	-3.19450019e-19	5.76212947e+00	4.41662568e-19	5.35220558e+00	5.35220558e+00	6.43052692e-19	-2.40272445e-19	4.08027620e+00	-7.44398274e+00
116.381112194306795	1.06797363e+01	-2.17190245e-19	-3.25974597e+00	-2.62758090e-19	5.55701506e+00	-2.19762069e-19	5.33986815e+00	5.33986815e+00	-3.28357191e-19	1.11166946e-19	3.92714207e+00	-7.18688804e+00
116.399163434845221	1.06517001e+01	3.78203641e-19	-3.15957798e+00	-7.40807732e-19	5.35990097e+00	5.54821214e-19	5.32585003e+00	5.32585003e+00	7.43923035e-19	-3.65719393e-19	3.78011198e+00	-6.93968996e+00
116.417182073015823	1.06218440e+01	6.25558689e-19	-3.05737420e+00	-4.41737228e-19	5.16087917e+00	9.78073794e-19	5.31092198e+00	5.31092198e+00	1.29085314e-18	-6.65294449e-19	3.63219207e+00	-6.68956627e+00
116.435165934100098	1.05896396e+01	3.78054805e-19	-2.94572194e+00	-9.46762199e-19	4.94744412e+00	6.00560216e-19	5.29481979e+00	5.29481979e+00	7.89587619e-19	-4.11532813e-19	3.47458315e+00	-6.42030509e+00
116.453118816901323	1.05566656e+01	4.60676287e-19	-2.81741162e+00	-5.01796144e-19	4.70774885e+00	7.03969635e-19	5.27833278e+00	5.27833278e+00	9.34307778e-19	-4.73631491e-19	3.29904304e+00	-6.11645466e+00
116.471039871692426	1.05164975e+01	4.81230752e-19	-2.72361198e+00	-5.80853897e-19	4.52800215e+00	7.10611280e-19	5.25824873e+00	5.25824873e+00	9.51226657e-19	-4.69995904e-19	3.16619617e+00	-5.88980814e+00
116.488932937500721	1.04826804e+01	3.39780000e-19	-2.60812765e+00	-6.67284554e-19	4.31357917e+00	6.40299077e-19	5.24134022e+00	5.24134022e+00	8.10189076e-19	-4.70409077e-19	3.00951534e+00	-5.61764299e+00
116.50679512714612	1.04433691e+01	-4.62447720e-19	-2.49915434e+00	6.42143959e-19	4.11185672e+00	-5.33912769e-20	5.22168455e+00	5.22168455e+00	-2.84615137e-19	-1.77832583e-19	2.86227955e+00	-5.36143389e+00
116.524629519630423	1.04035248e+01	-1.02267352e-19	-2.38247359e+00	-1.05515703e-19	3.89927162e+00	2.75433347e-19	5.20176242e+00	5.20176242e+00	2.24299671e-19	-3.26567023e-19	2.70803482e+00	-5.09050841e+00
116.542433957954273	1.03559628e+01	2.76692156e-19	-2.26365145e+00	-2.53276379e-19	3.68506776e+00	6.43734829e-19	5.17798141e+00	5.17798141e+00	7.82080907e-19	-5.05388751e-19	2.55324203e+00	-4.81689349e+00
116.560213626420861	1.03197473e+01	6.17505680e-19	-2.13441662e+00	9.51644914e-20	3.45593463e+00	1.06236031e-18	5.15987366e+00	5.15987366e+00	1.37111315e-18	-7.53607469e-19	2.38872632e+00	-4.52314294e+00
116.577970513058915	1.02731216e+01	-6.08785996e-19	-2.02253775e+00	2.58862846e-19	3.25735537e+00	-2.59072324e-19	5.13656080e+00	5.13656080e+00	-5.63465322e-19	-4.53206738e-20	2.24608649e+00	-4.26862424e+00
116.595702002252281	1.02300511e+01	7.03988768e-19	-1.90430405e+00	-7.54651363e-20	3.05052422e+00	1.13528584e-18	5.11502557e+00	5.11502557e+00	1.48728023e-18	-7.83291458e-19	2.09837219e+00	-4.00267624e+00
116.613413599094869	1.01872360e+01	9.24546375e-19	-1.78666054e+00	1.36151179e-19	2.84664241e+00	1.34487195e-18	5.09361800e+00	5.09361800e+00	1.80714514e-18	-8.82598767e-19	1.95331214e+00	-3.73997268e+00
116.631099565549576	1.01418188e+01	2.37855999e-19	-1.65557687e+00	6.58589604e-20	2.62353825e+00	6.66189112e-19	5.07090942e+00	5.07090942e+00	7.85117111e-19	-5.47261112e-19	1.79574982e+00	-3.45132669e+00
116.648755264189816	1.01064886e+01	1.79577298e-19	-1.53252525e+00	-4.36631214e-19	2.41564454e+00	4.91431336e-19	5.05324432e+00	5.05324432e+00	5.81219985e-19	-4.01642687e-19	1.64938191e+00	-3.18190716e+00
116.666324734770456	1.00637656e+01	1.25281527e-19	-1.40403351e+00	1.80291838e-19	2.20161234e+00	5.07237681e-19	5.03188278e+00	5.03188278e+00	5.69878445e-19	-4.44596917e-19	1.49959559e+00	-2.90362909e+00
116.68381088050549	1.00233104e+01	-1.62161169e-19	-1.27136074e+00	7.59385183e-20	1.98353817e+00	1.15087175e-19	5.01165519e+00	5.01165519e+00	3.40065903e-20	-1.96167759e-19	1.34785780e+00	-2.61921853e+00
116.701215557437664	9.98599329e+00	3.79837471e-19	-1.15385460e+00	-3.00783060e-19	1.79172559e+00	8.02785125e-19	4.99299664e+00	4.99299664e+00	9.92703861e-19	-6.12866390e-19	1.21479829e+00	-2.36865289e+00
116.718541123358776	9.95000618e+00	1.76188179e-19	-1.02892141e+00	1.34843706e-19	1.59080543e+00	4.40492744e-19	4.97500309e+00	4.97500309e+00	5.28586834e-19	-3.52398654e-19	1.07634473e+00	-2.10526614e+00
116.735782812638902	9.91723176e+00	4.23617726e-19	-9.04969826e-01	-7.30847218e-20	1.39397957e+00	7.46047062e-19	4.95861588e+00	4.95861588e+00	9.57855925e-19	-5.34238199e-19	9.41494653e-01	-1.84646448e+00
116.752922756620094	9.88200472e+00	5.33594500e-19	-7.74281105e-01	-2.02734148e-19	1.18931717e+00	8.28527568e-19	4.94100236e+00	4.94100236e+00	1.09532482e-18	-5.61730318e-19	8.02176613e-01	-1.57645772e+00
116.769962458194911	9.85011261e+00	4.55955597e-19	-6.44743804e-01	4.78125080e-19	9.89024388e-01	8.96015626e-19	4.92505630e+00	4.92505630e+00	1.12399342e-18	-6.68037827e-19	6.66652486e-01	-1.31139629e+00
116.786904640471732	9.82118658e+00	2.61486954e-19	-5.21008697e-01	4.89996175e-19	8.00098125e-01	6.84387945e-19	4.91059329e+00	4.91059329e+00	8.15131422e-19	-5.53644468e-19	5.39593776e-01	-1.06060247e+00
116.803750623170245	9.79762202e+00	4.92212408e-19	-3.88839175e-01	-1.34923412e-18	6.01075821e-01	9.04313556e-19	4.89881101e+00	4.89881101e+00	1.15041976e-18	-6.58207352e-19	4.06656234e-01	-7.95495409e-01
116.820502981804239	9.77177693e+00	-5.12858043e-20	-2.70814853e-01	-6.78579559e-19	4.25796399e-01	2.23448428e-19	4.88588846e+00	4.88588846e+00	1.97805526e-19	-2.49091330e-19	2.90388972e-01	-5.61203825e-01
116.837163087316569	9.74825137e+00	4.03221053e-19	-1.47426112e-01	-1.52915961e-18	2.45035272e-01	8.52701185e-19	4.87412568e+00	4.87412568e+00	1.05431171e-18	-6.51090659e-19	1.71322216e-01	-3.18748328e-01
116.853733628339853	9.73047041e+00	1.60734008e-19	-2.91050240e-02	3.93318144e-19	7.41209338e-02	4.77990632e-19	4.86523521e+00	4.86523521e+00	5.58357636e-19	-3.97623628e-19	5.95684217e-02	-8.86734458e-02
116.870215844863182	9.70966349e+00	6.01333357e-19	1.01309875e-01	3.27024838e-19	-1.11883487e-01	9.74000448e-19	4.85483174e+00	4.85483174e+00	1.27466713e-18	-6.73333769e-19	-6.12285500e-02	1.62538425e-01
116.886612161016615	9.69887811e+00	2.98787107e-19	2.25326571e-01	-6.28185262e-19	-2.85953938e-01	6.85640681e-19	4.84943905e+00	4.84943905e+00	8.35034234e-19	-5.36247127e-19	-1.73290653e-01	3.98617223e-01
116.902923696957274	9.68618159e+00	3.88838542e-19	3.38705767e-01	-4.73449950e-19	-4.42173577e-01	8.15644384e-19	4.84309080e+00	4.84309080e+00	1.01006366e-18	-6.21225113e-19	-2.72820693e-01	6.11526460e-01
116.91915292331359	9.67104569e+00	2.58457370e-21	4.61286898e-01	-5.80917364e-19	-6.09224559e-01	3.80005246e-19	4.83552284e+00	4.83552284e+00	3.81297533e-19	-3.78712959e-19	-3.78581110e-01	8.39868009e-01
116.935300571967019	9.65955754e+00	3.64364359e-19	5.80952645e-01	3.71916989e-19	-7.69654314e-01	6.14061942e-19	4.82977877e+00	4.82977877e+00	7.96244122e-19	-4.31879763e-19	-4.79177992e-01	1.06013064e+00
116.95136901416798	9.65518016e+00	4.21616416e-19	6.81751530e-01	-1.27069761e-18	-9.01143128e-01	9.57047205e-19	4.82759008e+00	4.82759008e+00	1.16785541e-18	-7.46238997e-19	-5.60267362e-01	1.24201889e+00
116.967359156933085	9.65043804e+00	2.49851699e-19	7.92736829e-01	-3.44605777e-19	-1.04471242e+00	4.67283365e-19	4.82521902e+00	4.82521902e+00	5.92209214e-19	-3.42357515e-19	-6.48344006e-01	1.44108084e+00
116.983273440049445	9.64319345e+00	2.59880810e-19	9.09202060e-01	-4.61816361e-19	-1.19358949e+00	6.05783468e-19	4.82159673e+00	4.82159673e+00	7.35723873e-19	-4.75843063e-19	-7.38988458e-01	1.64819052e+00
116.999112559504283	9.63931154e+00	-1.76674640e-20	1.01604823e+00	-5.87076708e-19	-1.32674090e+00	1.20064652e-19	4.81965577e+00	4.81965577e+00	1.11230920e-19	-1.28898384e-19	-8.18716785e-01	1.83476502e+00
117.014878911131731	9.63635557e+00	5.64628252e-19	1.12191721e+00	-1.34884959e-18	-1.45632099e+00	1.01855174e-18	4.81817779e+00	4.81817779e+00	1.30086587e-18	-7.36237616e-19	-8.95362386e-01	2.01727960e+00
117.030573134585154	9.63562592e+00	3.96194677e-19	1.22244399e+00	-4.99146523e-19	-1.57634290e+00	6.88467731e-19	4.81781296e+00	4.81781296e+00	8.86565069e-19	-4.90370392e-19	-9.65120902e-01	2.18756489e+00
117.046197524180116	9.63385003e+00	7.21855821e-19	1.33339852e+00	-1.51718302e-18	-1.70823693e+00	1.14133013e-18	4.81692501e+00	4.81692501e+00	1.50225804e-18	-7.80402220e-19	-1.04153767e+00	2.37493618e+00
117.061752592612706	9.63752132e+00	4.29691530e-19	1.43520292e+00	-6.10415225e-19	-1.82558429e+00	6.94129796e-19	4.81876066e+00	4.81876066e+00	9.08975562e-19	-4.79284031e-19	-1.10798283e+00	2.54318576e+00
117.077240285501887	9.64350660e+00	9.06328538e-20	1.52473842e+00	-9.92322175e-19	-1.92458207e+00	5.26799054e-20	4.82175330e+00	4.82175330e+00	9.79963323e-20	-7.36347853e-21	-1.16221287e+00	2.68695128e+00
117.092661515909867	9.65055898e+00	8.12954659e-19	1.60170821e+00	-1.60508756e-18	-2.00515515e+00	1.23755070e-18	4.82527949e+00	4.82527949e+00	1.64402803e-18	-8.31073369e-19	-1.20430105e+00	2.80600925e+00
117.108018343094727	9.65230724e+00	3.98041371e-19	1.71220856e+00	-9.57294307e-19	-2.12775430e+00	3.33324805e-19	4.82615362e+00	4.82615362e+00	5.32345490e-19	-1.34304119e-19	-1.27165002e+00	2.98385858e+00
117.123311201114106	9.65951259e+00	2.15087433e-19	1.79072068e+00	-8.96467273e-19	-2.20667160e+00	2.39918356e-19	4.82975630e+00	4.82975630e+00	3.47462073e-19	-1.32374640e-19	-1.31131127e+00	3.10203194e+00
117.138542426283962	9.66526817e+00	1.87974453e-19	1.87268480e+00	-4.00823796e-19	-2.28838239e+00	2.21946231e-19	4.83263409e+00	4.83263409e+00	3.15933457e-19	-1.27959004e-19	-1.35203999e+00	3.22472479e+00
117.153711953078982	9.67018837e+00	1.87855974e-19	1.94807638e+00	-2.49653172e-19	-2.36000705e+00	2.42193535e-19	4.83509419e+00	4.83509419e+00	3.36121522e-19	-1.48265548e-19	-1.38596886e+00	3.33404524e+00
117.16882180965662	9.67802476e+00	1.88458283e-19	2.03690296e+00	-3.13436387e-19	-2.44696460e+00	2.02505013e-19	4.83901238e+00	4.83901238e+00	2.96734155e-19	-1.08275871e-19	-1.42851312e+00	3.46541608e+00
117.183872915576899	9.68266405e+00	3.17255737e-19	2.11254193e+00	-8.80617928e-19	-2.51553349e+00	2.40550900e-19	4.84133203e+00	4.84133203e+00	3.99178769e-19	-8.19230313e-20	-1.45926253e+00	3.57180445e+00
117.198866849257783	9.68865223e+00	2.65105354e-19	2.18204708e+00	-2.84052898e-19	-2.57491114e+00	2.29050460e-19	4.84432612e+00	4.84432612e+00	3.61603137e-19	-9.64977825e-20	-1.48388760e+00	3.66593468e+00
117.213804184502209	9.69498501e+00	1.00610699e-19	2.24590473e+00	-3.75866845e-19	-2.62588188e+00	1.28961784e-19	4.84749251e+00	4.84749251e+00	1.79267134e-19	-7.86564349e-20	-1.50292952e+00	3.74883425e+00
